State,Library ID,Submission Year,Library Name,Street Address,City,Zip Code,Longitude,Latitude,State Code,County Code,County,County Population,Public Library Definition,Legal Basis,Administrative Structure,Interlibrary Relationship,Service Population,Service Population Without Duplicates,Central Libraries,Branch Libraries,Bookmobiles,MLS Librarians,Librarians,Employees,Total Staff,Local Government Operating Revenue,State Government Operating Revenue,Federal Government Operating Revenue,Other Operating Revenue,Total Operating Revenue,Salaries,Benefits,Total Staff Expenditures,Print Collection Expenditures,Digital Collection Expenditures,Other Collection Expenditures,Total Collection Expenditures,Other Operating Expenditures,Total Operating Expenditures,Local Government Capital Revenue,State Government Capital Revenue,Federal Government Capital Revenue,Other Capital Revenue,Total Capital Revenue,Total Capital Expenditures,Print Collection,Digital Collection,Audio Collection,Downloadable Audio,Physical Video,Downloadable Video,Local Cooperative Agreements,State Licensed Databases,Total Licensed Databases,Print Subscriptions,Hours Open,Library Visits,Reference Transactions,Registered Users,Circulation Transactions,Interlibrary Loans Provided,Interlibrary Loans Received,Library Programs,Children’s Programs,Young Adult Programs,Library Program Audience,Children’s Program Audience,Young Adult Program Audience,Public Internet Computers,Internet Computer Use,Wireless Internet Sessions,Start Date,End Date
CO,CO9014,2015,FLAGLER COMMUNITY LIBRARY,311 MAIN AVE,FLAGLER,80815,-103.0675688,39.2913691,8,63,KIT CARSON,8072,N,CI,SO,ME,564,557,1,0,0,0,0,0,0,19464,3000,0,0,22464, , , ,3388,0,0,3388, ,8025,0,0,0,0,0,0,8233,0,114,0,525,0,0,0,0,0,1764,2454,275,577,9870,270,483,2,1,1,214,184,30,6,1250,40,01/01/2014,12/31/2014
CO,CO9015,2015,FLEMING COMMUNITY LIBRARY (SCHOOL/PUBLIC),506 N FREMONT AVE,FLEMING,80728,-102.8410035,40.6845941,8,75,LOGAN,22524,Y,MJ,SO,ME,942,931,1,0,0,0,0.6,0.5,1.1,11943,36337,250,3063,51593, , , ,4559,4433,1717,10709, ,45345,0,0,0,0,0,0,13569,207,786,0,891,0,15,0,15,49,1689,32104,1083,470,12624,228,77,159,76,62,2431,1629,417,37,2362,559,01/01/2014,12/31/2014
CO,CO9016,2015,RED FEATHER MOUNTAIN LIBRARY DISTRICT,71 FIREHOUSE LANE,RED FEATHER LAKES,80545,-105.590322,40.801474,8,69,LARIMER,324122,Y,LD,SO,ME,1751,1731,1,0,0,1,2.1,0.57,2.67,119359,9206,5150,34981,168696,86564,20954,107518,5808,1669,6038,13515,110396,231429,0,0,0,480,480,480,9691,14965,985,9305,1929,617,3,0,3,27,1975,14634,806,1511,18566,1239,321,268,117,18,2680,1297,42,18,2829,1886,01/01/2014,12/31/2014
CO,CO9017,2015,EAST CHEYENNE COUNTY LIBRARY DISTRICT,151 S. 1ST WEST,CHEYENNE WELLS,80810,-102.348641,38.821347,8,17,CHEYENNE,1871,Y,LD,SO,ME,1394,1378,1,0,0,0,2.5,0,2.5,111298,3000,250,2826,117374,59453,4541,63994,13273,3093,4776,21142,25204,110340,0,0,0,0,0,2309,16198,494,842,0,1922,0,5,0,5,28,2210,6684,2228,725,14413,65,431,57,38,4,656,443,17,6,981,110,01/01/2014,12/31/2014
CO,CO9018,2015,RIDGWAY PUBLIC LIBRARY DISTRICT,300 CHARLES STREET,RIDGWAY,81432,-107.772204,38.192861,8,91,OURAY,4629,Y,LD,SO,ME,2455,2427,1,0,0,0,3.5,0,3.5,284664,3000,0,59616,347280,150253,38585,188838,44773,3200,10758,58731,36502,284071,0,0,0,0,0,56141,24106,12279,1854,3694,2957,617,0,0,0,120,2600,57480,5837,4694,41686,0,654,164,129,14,2636,1219,119,13,11828,2179,01/01/2014,12/31/2014
CO,CO9019,2015,AGUILAR PUBLIC LIBRARY,146 W. MAIN STREET,AGUILAR,81020,-104.6570336,37.4011949,8,71,LAS ANIMAS,14052,Y,CI,SO,ME,495,489,1,0,0,0,0.3,0.3,0.6,8832,3000,250,0,12082, , , ,2154,0,514,2668, ,13077,0,0,0,0,0,0,5072,0,119,0,3,0,0,0,0,0,960,1900,70,487,500,0,0,8,7,0,87,77,0,9,1382,75,01/01/2014,12/31/2014
CO,CO9023,2015,WETMORE COMMUNITY LIBRARY,95 COUNTY ROAD 393,WETMORE,81253,-105.0858146,38.2372274,8,27,CUSTER,4361,Y,CO,SO,ME,352,348,1,0,0,0,0.25,0,0.25,6000,0,0,4060,10060, , , ,820,0,650,1470, ,9157,0,0,0,0,0,0,8820,0,187,0,438,0,0,0,0,7,918,4678,40,357,6486,0,2,4,0,0,220,0,0,3,2045,250,01/01/2014,12/31/2014
CO,CO9025,2015,NEDERLAND COMMUNITY LIBRARY DISTRICT,200 HIGHWAY 72 NORTH,NEDERLAND,80466,-105.5122602,39.9625544,8,13,BOULDER,313333,Y,LD,SO,ME,3432,3392,1,0,0,0,1,3.5,4.5,259219,3000,250,5503,267972,133936,11789,145725,20316,5307,3754,29377,62138,237240,135395,0,0,7319,142714,0,13358,14965,695,9305,575,617,3,0,3,61,2448,54284,842,4514,39177,923,1581,232,158,7,3014,2501,41,10,12240,2789,01/01/2014,12/31/2014
"CO,CO9026,2015,NORTHEAST COLORADO BOOKMOBILE SERVICES,""233 NORTH DEXTER STREET, SUITE B"",WRAY,80758,-102.2279271,40.0805086,8,125,YUMA,10202,Y,MJ,SO,ME,27500,27181,0,0,1,0,1,1.5,2.5,96522,6682,0,3944,107148,63040,6522,69562,9271,560,400,10231,36771,116564,0,0,0,0,0,0,61987,428,490,0,68,0,1,0,1,6,2640,42600,200,6152,170680,2015,916,80,48,8,2978,2500,58,3,45,150,01/01/2014,12/31/2014"
CT,CT0001,2015,ANDOVER PUBLIC LIBRARY,355 ROUTE 6,ANDOVER,6232,-72.375283,41.739419,9,13,TOLLAND,151367,Y,CI,SO,ME,3273,2691,1,0,0,0.65,0.65,1.08,1.73,108094,1338,0,5308,114740, , , ,12587,0,0,12587, ,111454,0,0,0,0,0,0,19961,716,770,2653,1142,0,0,40,40,15,2124,11092,1205,2916,20171,951,772,116,93,0,1185,509,0,2,600,-1,07/01/2013,06/30/2014
CT,CT0002,2015,ANSONIA LIBRARY,53 SOUTH CLIFF ST.,ANSONIA,6401,-73.076897,41.345064,9,9,NEW HAVEN,861277,Y,CI,SO,ME,19020,15637,1,0,0,0.88,1.75,5.25,7,491707,2003,0,34080,527790,404681,131117,535798,33279,3515,4070,40864,82245,658907,0,0,0,0,0,0,90906,4911,1700,4416,2487,0,6,40,46,144,2596,87000,16537,11151,107578,4841,3759,788,234,4,7001,3451,42,6,9851,-1,07/01/2013,06/30/2014
CT,CT0003,2015,BABCOCK LIBRARY,25 POMPEY HOLLOW RD.,ASHFORD,6278,-72.1619802,41.8636649,9,15,WINDHAM,116998,Y,CI,SO,ME,4281,3519,1,0,0,1.31,2.54,1.45,3.99,168835,1318,0,10380,180533,121563,29436,150999,6546,0,2280,8826,18764,178589,0,0,0,0,0,0,26877,716,762,2653,1183,0,0,40,40,60,2028,14799,1989,2014,39215,482,1276,267,142,8,5444,2652,77,7,7207,-1,07/01/2013,06/30/2014
CT,CT0004,2015,AVON FREE PUBLIC LIBRARY,281 COUNTRY CLUB RD.,AVON,6001,-72.860347,41.790295,9,3,HARTFORD,897985,Y,NP,SO,ME,18386,15115,1,0,0,7.98,10.49,4.1,14.59,1402013,7176,2900,79624,1491713,823130,371168,1194298,98763,42778,20682,162223,131727,1488248,0,0,0,225464,225464,0,94973,8425,6155,7340,6163,247,21,40,61,246,2798,155592,30222,9111,297237,8680,9686,935,517,93,20902,12570,1811,37,14066,13334,07/01/2013,06/30/2014
CT,CT0005,2015,BEACON FALLS PUBLIC LIBRARY,10 MAPLE AVE.,BEACON FALLS,6403,-73.0604985,41.4453757,9,9,NEW HAVEN,861277,Y,CI,SO,ME,6052,4975,1,0,0,0.75,2.25,0.38,2.63,262258,1400,0,13642,277300,123838,90929,214767,11024,10596,4684,26304,33732,274803,11000,0,0,0,11000,0,15569,7162,357,4772,2358,0,7,40,47,10,2020,15221,2050,2176,31027,3851,2612,261,196,1,3862,3239,100,6,2209,-1,07/01/2013,06/30/2014
CT,CT0006,2015,EAST BERLIN LIBRARY ASSOCIATION,80 MAIN ST.,BERLIN,6037,-72.7770436,41.6308175,9,3,HARTFORD,897985,Y,NP,SO,NO,20590,16927,1,0,0,0,0.2,0,0.2,3500,0,0,2499,5999, , , ,2006,0,0,2006, ,6237,0,0,0,0,0,0,7984,716,0,2653,0,0,0,40,40,3,404,1210,119,258,1748,0,0,0,0,0,0,0,0,1,45,-1,07/01/2013,06/30/2014
CT,CT0007,2015,BERLIN-PECK MEMORIAL LIBRARY,234 KENSINGTON ROAD,BERLIN,6037,-72.7706251,41.6277706,9,3,HARTFORD,897985,Y,CI,SO,ME,20590,16927,1,0,0,4.8,6.1,4.63,10.73,947211,4519,6142,17200,975072,608321,223530,831851,89237,15329,18654,123220,177803,1132874,0,0,0,0,0,0,83789,9238,6842,7374,6739,271,9,40,49,129,2756,104461,15665,6930,182030,7781,5481,405,252,8,8648,6378,142,14,12447,-1,07/01/2013,06/30/2014
CT,CT0008,2015,BERLIN FREE LIBRARY ASSOCIATION,834 WORTHINGTON RIDGE,BERLIN,6037,-72.746025,41.620536,9,3,HARTFORD,897985,Y,NP,SO,ME,20590,16927,1,0,0,0.25,0.25,0.5,0.75,3500,0,0,38681,42181, , , ,4500,0,300,4800, ,29460,0,0,0,0,0,0,23205,716,56,2653,88,0,0,40,40,2,460,3413,27,829,7854,0,0,400,396,0,3092,2969,0,0,0,0,07/01/2013,06/30/2014
CT,CT0009,2015,CLARK MEMORIAL LIBRARY,538 AMITY RD.,BETHANY,6524,-72.995148,41.42742,9,9,NEW HAVEN,861277,Y,NP,SO,ME,5540,4554,1,0,0,1,1.65,1.24,2.89,172000,1277,0,42610,215887,117414,12956,130370,12535,350,1395,14280,66904,211554,10000,0,0,0,10000,10000,41901,6512,424,5537,1163,0,1,40,41,55,1768,8870,811,3155,23412,277,218,181,88,19,2062,719,85,5,1583,-1,07/01/2013,06/30/2014
CT,CT0010,2015,BETHEL PUBLIC LIBRARY,189 GREENWOOD AVE.,BETHEL,6801,-73.4147809,41.3712638,9,1,FAIRFIELD,945438,Y,CI,SO,ME,19264,15837,1,0,0,3.5,3.5,9.7,13.2,805908,3561,4466,12714,826649,619134,77168,696302,74939,24607,14872,114418,211608,1022328,0,0,0,20569,20569,90662,111995,6399,6842,4697,4471,0,11,40,51,139,2808,136270,19019,14606,154796,4239,8579,257,115,19,6361,4394,184,27,28118,-1,07/01/2013,06/30/2014
CT,CT0011,2015,BETHLEHEM PUBLIC LIBRARY,32 MAIN ST. SOUTH,BETHLEHEM,6751,-73.2085006,41.6386914,9,5,LITCHFIELD,184993,Y,CI,SO,ME,3553,2921,1,0,0,0,2.15,0.1,2.25,124396,1339,0,10116,135851,88555,6776,95331,3222,0,435,3657,18958,117946,124396,0,0,0,124396,0,16823,716,270,2653,468,0,1,40,41,34,2068,12408,2100,2270,14706,341,288,116,96,3,976,797,34,4,5900,-1,07/01/2013,06/30/2014
CT,CT0012,2015,PROSSER PUBLIC LIBRARY,1 TUNXIS AVE.,BLOOMFIELD,6002,-72.747509,41.894616,9,3,HARTFORD,897985,Y,CI,MO,ME,20673,16995,1,1,0,7.45,7.45,8.3,15.75,1536677,15223,3000,40029,1594929,1145139,86600,1231739,83210,17082,34482,134774,247834,1614347,0,0,0,0,0,0,112344,8638,6838,7323,12942,235,17,40,57,155,4650,159189,20961,8454,209868,4588,6999,963,486,52,16924,9394,1216,32,39404,-1,07/01/2013,06/30/2014
CT,CT0013,2015,BENTLEY MEMORIAL LIBRARY,206 BOLTON CENTER ROAD,BOLTON,6043,-72.435137,41.770766,9,13,TOLLAND,151367,Y,CI,SO,ME,4948,4068,1,0,0,0.93,2.8,2.9,5.7,237060,2115,0,1244,240419,184836,25086,209922,25094,1279,6506,32879,29850,272651,0,0,0,0,0,0,39661,6170,3658,10103,4473,0,0,40,40,69,2315,50000,2985,1850,39598,2147,1921,48,38,1,650,272,10,9,3510,-1,07/01/2013,06/30/2014
CT,CT0014,2015,JAMES BLACKSTONE MEMORIAL LIBRARY,758 MAIN ST.,BRANFORD,6405,-72.813973,41.279835,9,9,NEW HAVEN,861277,Y,NP,SO,ME,27988,23009,1,0,0,7,9,8,17,1220435,6576,0,206089,1433100,778032,223379,1001411,78033,4562,14382,96977,345807,1444195,5845,0,0,5250,11095,0,64265,3851,3271,4528,5965,0,3,40,43,143,3231,189784,75203,10048,214902,17325,26065,672,408,21,17620,11909,119,21,29775,-1,07/01/2013,06/30/2014
CT,CT0015,2015,WILLOUGHBY WALLACE MEMORIAL LIBRARY,146 THIMBLE ISLANDS ROAD,STONY CREEK,6405,-72.809044,41.279274,9,9,NEW HAVEN,861277,Y,CI,SO,ME,27988,23009,1,0,0,1.49,2.85,1.49,4.34,205232,329,0,19654,225215,159782,28126,187908,17361,354,5850,23565,26469,237942,0,0,0,0,0,0,17674,6512,1619,5538,1874,0,1,40,41,28,2964,29119,9344,2492,31196,5179,4447,194,139,5,5448,2535,85,10,8240,-1,07/01/2013,06/30/2014
CT,CT0016,2015,BRIDGEPORT PUBLIC LIBRARY,925 BROAD ST.,BRIDGEPORT,6604,-73.1899141,41.1756125,9,1,FAIRFIELD,945438,Y,CI,MO,ME,147216,121028,1,4,0,17.08,21.45,31.23,52.68,6877801,3540,0,114557,6995898,3060665,996446,4057111,497429,100000,100000,697429,1744929,6499469,0,0,0,0,0,121272,394080,9358,13820,4253,45625,0,36,40,76,598,13660,411428,99656,34976,485909,730,179,1191,213,57,24501,7423,1035,285,172815,-1,07/01/2013,06/30/2014
CT,CT0017,2015,BURNHAM LIBRARY,62 MAIN STREET SOUTH,BRIDGEWATER,6752,-73.3655183,41.53279,9,5,LITCHFIELD,184993,Y,NP,SO,ME,1696,1394,1,0,0,0,1.05,0.93,1.98,81600,1373,0,42048,125021, , , ,13058,901,925,14884, ,128171,0,0,0,15825,15825,0,31087,751,946,2716,784,0,0,40,40,34,1300,20595,700,845,16780,388,153,345,317,12,4384,3744,225,6,4175,-1,07/01/2013,06/30/2014
CT,CT0018,2015,BRISTOL PUBLIC LIBRARY,5 HIGH ST.,BRISTOL,6010,-72.9423702,41.6734006,9,3,HARTFORD,897985,Y,CI,MO,ME,60568,49793,1,1,0,9.38,19.99,11.64,31.63,2148212,4580,0,46456,2199248,1402031,491602,1893633,166310,28978,27534,222822,348587,2465042,0,0,0,0,0,62362,195314,7974,6933,7289,10447,235,11,40,51,208,6023,350500,16766,18371,311455,14818,9845,1470,1103,116,34597,26668,2291,38,39522,-1,07/01/2013,06/30/2014
CT,CT0019,2015,BROOKFIELD LIBRARY,182 WHISCONIER ROAD,BROOKFIELD,6804,-73.391043,41.470669,9,1,FAIRFIELD,945438,Y,CI,SO,ME,16860,13861,1,0,0,3.25,4.13,4.43,8.56,616602,3133,0,22194,641929,451256,96262,547518,44234,9663,21910,75807,100706,724031,0,0,0,0,0,0,55203,6388,3725,4649,5170,0,4,40,44,94,2756,98988,4342,11264,147721,6506,9284,552,335,15,9617,7457,265,16,14932,-1,07/01/2013,06/30/2014
CT,CT0020,2015,BROOKLYN TOWN LIBRARY ASSOCIATION,10 CANTERBURY RD.,BROOKLYN,6234,-71.949659,41.787556,9,15,WINDHAM,116998,Y,NP,SO,ME,8280,6807,1,0,0,0,1,1.15,2.15,118803,1230,0,5582,125615,76434,7002,83436,6544,8678,2056,17278,30434,131148,0,0,0,0,0,0,23508,4972,105,5968,25,0,6,40,46,12,1456,12009,856,2393,17330,897,963,71,64,0,1642,1400,0,3,2256,-1,07/01/2013,06/30/2014
CT,CT0021,2015,BURLINGTON PUBLIC LIBRARY,34 LIBRARY LANE,BURLINGTON,6013,-72.9672352,41.7700544,9,3,HARTFORD,897985,Y,CI,SO,ME,9494,7805,1,0,0,2.35,2.35,2.88,5.23,314719,2567,0,26075,343361,200236,90534,290770,31277,4876,3662,39815,92824,423409,39000,0,0,0,39000,39000,54270,8884,2044,7341,1972,235,5,40,45,71,2745,42906,3276,4033,74043,2441,1834,345,258,34,4898,4038,242,6,1615,-1,07/01/2013,06/30/2014
CT,CT0022,2015,DAVID M. HUNT LIBRARY,63 MAIN ST.,FALLS VILLAGE,6031,-73.361214,41.956471,9,5,LITCHFIELD,184993,Y,NP,SO,ME,1214,998,1,0,0,0,1.9,0.25,2.15,38000,2337,0,103289,143626,68974,7881,76855,8100,375,4000,12475,14281,103611,0,55155,0,0,55155,55155,21520,6322,454,4655,1153,0,1,40,41,51,1456,17992,982,970,13728,859,908,348,179,15,4453,1746,86,5,2337,-1,07/01/2013,06/30/2014
CT,CT0023,2015,CANTERBURY PUBLIC LIBRARY,1 MUNICIPAL DRIVE,CANTERBURY,6331,-71.9940177,41.6978442,9,15,WINDHAM,116998,Y,CI,SO,ME,5096,4189,1,0,0,0.56,1.74,1.38,3.12,120135,2452,5000,7542,135129,95494,13682,109176,9174,6391,5044,20609,44973,174758,20000,0,0,0,20000,0,17389,762,556,2971,1884,0,1,40,41,24,2272,36271,2373,2290,47226,570,1749,259,190,5,3564,2716,15,6,2257,-1,07/01/2013,06/30/2014
CT,CT0024,2015,CANTON PUBLIC LIBRARY,40 DYER AVENUE,CANTON,6019,-72.919724,41.821904,9,3,HARTFORD,897985,Y,CI,SO,ME,10357,8515,1,0,0,3.03,4.78,4.59,9.37,569969,12992,0,18407,601368,453814,58380,512194,48769,12626,15248,76643,53195,642032,0,0,0,0,0,0,67327,8877,3688,7319,6071,235,7,40,47,107,2769,97050,17926,4086,160233,5403,5953,445,212,46,9059,6740,608,16,12856,-1,07/01/2013,06/30/2014
CT,CT0025,2015,CHAPLIN PUBLIC LIBRARY,130 CHAPLIN ST.,CHAPLIN,6235,-72.1276157,41.7990486,9,15,WINDHAM,116998,Y,CI,SO,ME,2276,1871,1,0,0,0,0.83,0,0.83,71763,1203,0,15905,88871, , , ,6391,0,1740,8131, ,88211,0,0,0,0,0,0,15580,4451,325,4231,1561,0,0,40,40,10,1196,6420,875,1610,7128,0,23,65,63,0,640,620,0,3,1820,-1,07/01/2013,06/30/2014
CT,CT0026,2015,CHESTER PUBLIC LIBRARY,21 WEST MAIN STREET,CHESTER,6412,-72.4533927,41.4016368,9,7,MIDDLESEX,164943,Y,CI,SO,ME,4343,3570,1,0,0,0.79,1.61,0.38,1.99,123360,1491,0,1556,126407, , , ,14814,1804,250,16868, ,174487,0,0,0,0,0,10050,18684,7913,927,7287,1198,234,4,40,44,73,2048,18632,2368,1641,30694,1071,1471,112,48,3,1743,835,52,1,819,-1,07/01/2013,06/30/2014
CT,CT0027,2015,HENRY CARTER HULL LIBRARY,10 KILLINGWORTH TURNPIKE,CLINTON,6413,-72.5302793,41.2915853,9,7,MIDDLESEX,164943,Y,NP,SO,ME,13180,10835,1,0,0,4.13,5.81,4.7,10.51,740104,13594,0,131381,885079,497852,88504,586356,56500,4500,10000,71000,221348,878704,0,0,0,0,0,0,67636,716,5377,2653,10670,0,8,40,48,140,3016,110805,48090,9795,259334,770,1564,541,416,45,10940,8051,1369,30,98692,5990,07/01/2013,06/30/2014
CT,CT0028,2015,CRAGIN MEMORIAL LIBRARY,8 LINWOOD AVENUE,COLCHESTER,6415,-72.3329264,41.5743915,9,11,NEW LONDON,273676,Y,CI,SO,ME,16210,13326,1,0,0,1.88,1.88,6.47,8.35,535201,5702,0,25472,566375,377596,126974,504570,44943,8214,6370,59527,115202,679299,0,0,0,0,0,0,53197,8252,2754,7311,4451,235,4,40,44,86,2548,86225,9872,8234,139374,4612,5225,554,357,5,9388,5871,72,18,19022,-1,07/01/2013,06/30/2014
CT,CT0029,2015,SAXTON B. LITTLE FREE LIBRARY,319 ROUTE 87,COLUMBIA,6237,-72.303463,41.703646,9,13,TOLLAND,151367,Y,NP,SO,ME,5460,4489,1,0,0,2.63,3.03,1.28,4.31,321962,3225,0,28480,353667,197517,27074,224591,39248,81,11430,50759,71455,346805,0,0,0,10000,10000,0,49121,28716,5142,2653,5770,0,0,40,40,93,2596,32985,3431,3454,68633,1481,2003,256,184,12,3321,2694,146,6,2601,-1,07/01/2013,06/30/2014
CT,CT0030,2015,CORNWALL LIBRARY ASSOCIATION,30 PINE ST.,CORNWALL,6753,-73.3302164,41.8423048,9,5,LITCHFIELD,184993,Y,NP,SO,ME,1412,1161,1,0,0,0,0.88,0.2,1.08,37300,1248,0,126446,164994, , , ,8289,500,1210,9999, ,146445,0,0,0,0,0,0,28674,6170,1515,4649,2273,0,0,40,40,20,1560,17400,1040,824,21540,422,632,239,113,3,3463,945,40,5,11010,-1,07/01/2013,06/30/2014
CT,CT0032,2015,CROMWELL BELDEN PUBLIC LIBRARY,39 WEST ST.,CROMWELL,6416,-72.651177,41.598364,9,7,MIDDLESEX,164943,Y,CI,SO,ME,14178,11656,1,0,0,2.35,3.7,5.73,9.43,536772,3199,0,12727,552698,427469,131039,558508,50060,13047,0,63107,145803,767418,0,0,0,0,0,0,73136,7974,3900,7289,4700,233,12,40,52,125,2584,115022,5962,5593,101127,4323,1075,216,115,2,3956,2478,45,7,8551,-1,07/01/2013,06/30/2014
CT,CT0033,2015,DANBURY PUBLIC LIBRARY,170 MAIN STREET,DANBURY,6810,-73.4516129,41.3937225,9,1,FAIRFIELD,945438,Y,CI,SO,NO,83684,68797,1,0,0,6.5,6.5,17.69,24.19,1906053,10488,0,69500,1986041,1557489,14616,1572105,145250,33234,32500,210984,427918,2211007,0,0,0,0,0,0,81681,5391,9527,2653,9209,0,8,40,48,185,2510,375586,78643,24856,575198,1637,2771,765,225,175,14460,7698,1450,83,85042,32558,07/01/2013,06/30/2014
CT,CT0034,2015,LONG RIDGE LIBRARY,191 LONG RIDGE RD.,DANBURY,6810,-73.442788,41.334536,9,1,FAIRFIELD,945438,N,NP,SO,NO,83684,68797,1,0,0,12.36,13.88,22.46,36.34,3021867,105461,0,126312,3253640,1868028,443303,2311331,183759,65989,46777,296525,633577,3241433,0,0,0,0,0,476720,359260,14541,8863,7453,13253,176,23,47,70,274,1971,369250,51436,31617,421279,25536,27095,1175,634,92,22595,15191,1111,77,75997,-1,07/01/2013,06/30/2014
CT,CT0035,2015,DARIEN LIBRARY,1441 POST ROAD,DARIEN,6820,-73.477842,41.068646,9,1,FAIRFIELD,945438,Y,NP,SO,ME,21330,17536,1,0,0,10.5,12.19,15.86,28.05,3400566,69660,0,1026080,4496306,2066509,699173,2765682,260545,186007,88836,535388,1140905,4441975,0,0,0,0,0,0,116720,4721,5863,3653,11299,0,30,40,70,275,3744,361833,89018,13663,662493,1339,664,1537,776,178,51776,24094,2051,71,156432,105551,07/01/2013,06/30/2014
CT,CT0036,2015,DEEP RIVER PUBLIC LIBRARY,150 MAIN ST.,DEEP RIVER,6417,-72.435993,41.386815,9,7,MIDDLESEX,164943,Y,CI,SO,ME,4589,3773,1,0,0,1.05,1.74,1.28,3.02,217850,1639,0,10027,229516,113365,20238,133603,15418,3125,5702,24245,67723,225571,0,0,0,0,0,0,33042,14610,2176,10397,2252,0,4,40,44,113,2340,30000,2500,3246,34479,406,448,185,89,9,1966,1143,58,5,2700,-1,07/01/2013,06/30/2014
CT,CT0037,2015,DERBY NECK LIBRARY,307 HAWTHORNE AVENUE,DERBY,6418,-73.10119,41.330721,9,9,NEW HAVEN,861277,Y,NP,SO,ME,12801,10524,1,0,0,2.88,3.75,2.93,6.68,500,7822,0,541940,550262,237479,33886,271365,27891,6579,14381,48851,184260,504476,0,0,0,0,0,0,55755,4939,2594,4326,4620,0,6,40,46,101,2420,55329,7698,3224,57527,2049,983,545,284,65,12197,10313,467,34,12093,-1,07/01/2013,06/30/2014
CT,CT0038,2015,DERBY PUBLIC LIBRARY,313 ELIZABETH ST.,DERBY,6418,-73.0893419,41.3262039,9,9,NEW HAVEN,861277,Y,CI,SO,ME,12801,10524,1,0,0,0.45,4.1,3.65,7.75,444011,4618,0,48415,497044,305211,64709,369920,64386,9321,1265,74972,117784,562676,0,0,0,0,0,0,67399,6170,2498,4649,3856,0,7,40,47,80,2860,98500,7200,8162,59645,4516,2416,565,308,82,9412,4766,437,19,19300,-1,07/01/2013,06/30/2014
CT,CT0039,2015,DURHAM PUBLIC LIBRARY,7 MAPLE AVE.,DURHAM,6422,-72.6809898,41.4713971,9,7,MIDDLESEX,164943,Y,CI,SO,ME,7361,6052,1,0,0,3.63,6.63,3.43,10.06,476864,18363,0,23441,518668,340960,50331,391291,42150,1029,9850,53029,83060,527380,0,0,0,0,0,0,55383,6512,2689,5538,6275,0,0,40,40,67,3016,69067,3900,3831,162193,12414,10102,343,228,82,6012,3247,1214,12,5217,-1,07/01/2013,06/30/2014
CT,CT0040,2015,EAST GRANBY PUBLIC LIBRARY,24 CENTER STREET,EAST GRANBY,6026,-72.7296205,41.9429362,9,3,HARTFORD,897985,Y,NP,SO,ME,5212,4285,1,0,0,0.05,2.1,2.48,4.58,185000,2145,0,119534,306679,157650,12060,169710,20101,3057,4053,27211,92025,288946,0,0,0,0,0,0,37864,13589,732,10397,2824,468,3,40,43,86,2652,63718,4258,4326,51011,551,719,275,147,3,4417,1994,114,17,2233,-1,07/01/2013,06/30/2014
CT,CT0042,2015,EAST HADDAM FREE PUBLIC LIBRARY,18 PLAINS RD.,MOODUS,6469,-72.449655,41.499992,9,7,MIDDLESEX,164943,Y,CI,MO,ME,9147,7520,1,1,0,1.05,5.88,0.98,6.86,247833,1372,0,68918,318123,235737,51559,287296,16710,0,8429,25139,92075,404510,10000,0,0,0,10000,10000,41677,6512,1477,5538,4652,0,0,40,40,87,4940,40972,900,4021,52229,1950,3361,366,162,60,3785,2232,545,12,8424,-1,07/01/2013,06/30/2014
CT,CT0043,2015,EAST HAMPTON PUBLIC LIBRARY,105 MAIN ST.,EAST HAMPTON,6424,-72.5109362,41.5941919,9,7,MIDDLESEX,164943,Y,CI,SO,ME,12912,10615,1,0,0,2.05,2.88,4.03,6.91,390557,3741,0,18665,412963,274280,70094,344374,48000,22680,24000,94680,115109,554163,8480,0,0,0,8480,8085,67430,1916,4527,5853,6017,0,15,40,55,75,2628,127651,8482,7421,141078,660,632,427,319,10,13781,8211,224,8,13737,2298,07/01/2013,06/30/2014
CT,CT0044,2015,MIDDLE HADDAM PUBLIC LIBRARY,2 KNOWLES RD.,EAST HAMPTON,6456,-72.550293,41.55229,9,7,MIDDLESEX,164943,N,NP,SO,NO,12912,10615,1,0,0,2.41,4.09,3.49,7.58,501444,6309,0,19958,527711,321472,69359,390831,45968,9159,12497,67624,99358,557813,0,0,0,0,0,88627,55505,8365,3433,6839,4396,180,17,42,59,109,2236,83105,8825,6275,116810,11145,9784,377,231,32,7074,4709,338,16,12507,-1,07/01/2013,06/30/2014
CT,CT0045,2015,EAST HARTFORD PUBLIC LIBRARY,840 MAIN ST.,EAST HARTFORD,6108,-72.644339,41.768424,9,3,HARTFORD,897985,Y,CI,MO,ME,51199,42091,1,1,0,5.38,10.35,6.63,16.98,910417,2802,3000,100,916319,695284,308172,1003456,56069,3717,18254,78040,78722,1160218,0,0,0,0,0,2205413,190188,7974,4576,7289,3740,235,2,40,42,25,4608,76250,8239,12314,113898,5280,1423,304,166,13,6834,5828,394,38,68048,-1,07/01/2013,06/30/2014
CT,CT0046,2015,HAGAMAN MEMORIAL LIBRARY,227 MAIN ST.,EAST HAVEN,6512,-72.8701246,41.2772127,9,9,NEW HAVEN,861277,Y,NP,SO,ME,29121,23941,1,0,0,4.25,6.05,4.46,10.51,744839,3182,0,72396,820417,438706,193396,632102,40962,3304,6406,50672,123201,805975,0,0,0,0,0,0,59714,6170,2316,4229,5190,0,3,40,43,50,2596,122510,21586,9263,116672,8093,4571,754,230,56,16192,7118,903,17,18551,3603,07/01/2013,06/30/2014
